学科名称,大学名称,排名,论文数,引用次数,每篇论文引用次数
ENVIRONMENT ECOLOGY,"INSTITUTE OF GENETICS & DEVELOPMENTAL BIOLOGY, CAS",1481,347,8938,25.760
ENVIRONMENT ECOLOGY,CHENGDU UNIVERSITY OF INFORMATION TECHNOLOGY,1494,446,8830,19.800
ENVIRONMENT ECOLOGY,CHINA JILIANG UNIVERSITY,1499,405,8784,21.690
ENVIRONMENT ECOLOGY,LANZHOU JIAOTONG UNIVERSITY,1500,648,8776,13.540
ENVIRONMENT ECOLOGY,GUANGDONG UNIVERSITY OF PETROCHEMICAL TECHNOLOGY,1505,318,8680,27.300
ENVIRONMENT ECOLOGY,CHANGZHOU UNIVERSITY,1506,567,8660,15.270
ENVIRONMENT ECOLOGY,CHONGQING TECHNOLOGY & BUSINESS UNIVERSITY,1507,428,8647,20.200
ENVIRONMENT ECOLOGY,GUANGDONG OCEAN UNIVERSITY,1512,638,8590,13.460
ENVIRONMENT ECOLOGY,"AEROSPACE INFORMATION RESEARCH INSTITUTE, CAS",1523,588,8473,14.410
ENVIRONMENT ECOLOGY,TIANGONG UNIVERSITY,1525,322,8462,26.280
ENVIRONMENT ECOLOGY,UNIVERSITY OF INTERNATIONAL BUSINESS & ECONOMICS,1555,399,8153,20.430
ENVIRONMENT ECOLOGY,TIANJIN NORMAL UNIVERSITY,1562,526,8125,15.450
ENVIRONMENT ECOLOGY,JIANGXI NORMAL UNIVERSITY,1568,526,8075,15.350
ENVIRONMENT ECOLOGY,SHANGHAI MARITIME UNIVERSITY,1569,527,8065,15.300
ENVIRONMENT ECOLOGY,YANGTZE UNIVERSITY,1573,639,8053,12.600
ENVIRONMENT ECOLOGY,"CENTER FOR AGRICULTURAL RESOURCES RESEARCH, INSTITUTE OF GENETIC & DEVELOPMENTAL BIOLOGY, CAS",1581,295,7956,26.970
ENVIRONMENT ECOLOGY,"SHANGHAI INSTITUTE OF APPLIED PHYSICS, CAS",1597,104,7857,75.550
ENVIRONMENT ECOLOGY,ZHEJIANG UNIVERSITY OF FINANCE & ECONOMICS,1606,377,7766,20.600
ENVIRONMENT ECOLOGY,"SHENZHEN RESEARCH INSTITUTE, CITY UNIVERSITY OF HONG KONG",1612,255,7738,30.350
ENVIRONMENT ECOLOGY,HEBEI UNIVERSITY,1629,587,7590,12.930
ENVIRONMENT ECOLOGY,SHANDONG UNIVERSITY OF TECHNOLOGY,1633,506,7576,14.970
ENVIRONMENT ECOLOGY,"INSTITUTE OF PLANT PROTECTION, CAAS",1644,373,7491,20.080
ENVIRONMENT ECOLOGY,ZHEJIANG OCEAN UNIVERSITY,1656,566,7390,13.060
ENVIRONMENT ECOLOGY,JILIN JIANZHU UNIVERSITY,1659,439,7372,16.790
ENVIRONMENT ECOLOGY,XIANGTAN UNIVERSITY,1665,362,7338,20.270
ENVIRONMENT ECOLOGY,ANHUI UNIVERSITY OF FINANCE & ECONOMICS,1666,278,7317,26.320
ENVIRONMENT ECOLOGY,LUDONG UNIVERSITY,1667,484,7313,15.110
ENVIRONMENT ECOLOGY,JIANGXI UNIVERSITY OF SCIENCE & TECHNOLOGY,1669,401,7302,18.210
ENVIRONMENT ECOLOGY,WENZHOU MEDICAL UNIVERSITY,1671,405,7295,18.010
ENVIRONMENT ECOLOGY,SHAANXI UNIVERSITY OF SCIENCE & TECHNOLOGY,1677,421,7267,17.260
ENVIRONMENT ECOLOGY,STATE KEY LABORATORY SURFACTANT FINE CHEMISTRY,1678,111,7252,65.330
ENVIRONMENT ECOLOGY,GANSU AGRICULTURAL UNIVERSITY,1684,538,7231,13.440
ENVIRONMENT ECOLOGY,SICHUAN NORMAL UNIVERSITY,1690,396,7190,18.160
ENVIRONMENT ECOLOGY,UNIVERSITY OF SOUTH CHINA,1692,513,7182,14.000
ENVIRONMENT ECOLOGY,MINZU UNIVERSITY OF CHINA,1697,416,7160,17.210
ENVIRONMENT ECOLOGY,ANHUI NORMAL UNIVERSITY,1703,611,7135,11.680
ENVIRONMENT ECOLOGY,HANGZHOU DIANZI UNIVERSITY,1706,354,7104,20.070
ENVIRONMENT ECOLOGY,EAST CHINA UNIVERSITY OF TECHNOLOGY,1709,439,7071,16.110
ENVIRONMENT ECOLOGY,HARBIN ENGINEERING UNIVERSITY,1712,405,7044,17.390
ENVIRONMENT ECOLOGY,"QINGDAO INSTITUTE OF BIOENERGY & BIOPROCESS TECHNOLOGY, CAS",1714,184,7040,38.260
ENVIRONMENT ECOLOGY,NINGXIA UNIVERSITY,1717,564,7018,12.440
ENVIRONMENT ECOLOGY,HUNAN UNIVERSITY OF SCIENCE & TECHNOLOGY,1731,442,6927,15.670
ENVIRONMENT ECOLOGY,SOUTH CENTRAL MINZU UNIVERSITY,1745,278,6855,24.660
ENVIRONMENT ECOLOGY,TIANJIN CHENGJIAN UNIVERSITY,1747,375,6841,18.240
ENVIRONMENT ECOLOGY,YANCHENG INSTITUTE OF TECHNOLOGY,1751,357,6818,19.100
ENVIRONMENT ECOLOGY,YANTAI UNIVERSITY,1753,425,6811,16.030
ENVIRONMENT ECOLOGY,YANSHAN UNIVERSITY,1755,296,6805,22.990
ENVIRONMENT ECOLOGY,NANCHANG HANGKONG UNIVERSITY,1778,209,6647,31.800
ENVIRONMENT ECOLOGY,UNIVERSITY OF NOTTINGHAM NINGBO CHINA,1788,285,6612,23.200
ENVIRONMENT ECOLOGY,"SOUTH CHINA SEA FISHERIES RESEARCH INSTITUTE, CAFS",1789,331,6608,19.960
ENVIRONMENT ECOLOGY,CHONGQING JIAOTONG UNIVERSITY,1791,633,6591,10.410
ENVIRONMENT ECOLOGY,CHINA WEST NORMAL UNIVERSITY,1793,516,6585,12.760
ENVIRONMENT ECOLOGY,GUANGDONG LABORATORY FOR LINGNAN MODERN AGRICULTURE,1794,319,6584,20.640
ENVIRONMENT ECOLOGY,JIANGXI UNIVERSITY OF FINANCE & ECONOMICS,1797,385,6556,17.030
ENVIRONMENT ECOLOGY,HEBEI UNIVERSITY OF ENGINEERING,1801,530,6511,12.280
ENVIRONMENT ECOLOGY,SOUTHWEST PETROLEUM UNIVERSITY,1806,467,6488,13.890
ENVIRONMENT ECOLOGY,CHINA PHARMACEUTICAL UNIVERSITY,1815,282,6445,22.850
ENVIRONMENT ECOLOGY,JIANGSU UNIVERSITY OF SCIENCE & TECHNOLOGY,1818,397,6419,16.170
ENVIRONMENT ECOLOGY,QUFU NORMAL UNIVERSITY,1827,445,6351,14.270
ENVIRONMENT ECOLOGY,"NATIONAL CLIMATE CENTRE, CHINA METEOROLOGICAL ADMINISTRATION",1830,217,6339,29.210
ENVIRONMENT ECOLOGY,"INSTITUTE OF GEOLOGY & GEOPHYSICS, CAS",1836,395,6304,15.960
ENVIRONMENT ECOLOGY,GUANGDONG ACADEMY OF AGRICULTURAL SCIENCES,1847,265,6258,23.620
ENVIRONMENT ECOLOGY,HUAIBEI NORMAL UNIVERSITY,1848,157,6251,39.820
ENVIRONMENT ECOLOGY,CHINA MEDICAL UNIVERSITY,1850,420,6247,14.870
ENVIRONMENT ECOLOGY,"YELLOW SEA FISHERIES RESEARCH INSTITUTE, CAFS",1855,363,6225,17.150
ENVIRONMENT ECOLOGY,LANZHOU UNIVERSITY OF TECHNOLOGY,1864,407,6192,15.210
ENVIRONMENT ECOLOGY,JILIN AGRICULTURAL UNIVERSITY,1865,546,6189,11.340
ENVIRONMENT ECOLOGY,CHINA NATIONAL PETROLEUM CORPORATION,1869,664,6181,9.310
ENVIRONMENT ECOLOGY,HENAN UNIVERSITY OF SCIENCE & TECHNOLOGY,1883,379,6099,16.090
ENVIRONMENT ECOLOGY,"KUNMING INSTITUTE OF ZOOLOGY, CAS",1896,243,6030,24.810
ENVIRONMENT ECOLOGY,TIANJIN UNIVERSITY SCIENCE & TECHNOLOGY,1906,396,5990,15.130
ENVIRONMENT ECOLOGY,"SHENZHEN INSTITUTE OF ADVANCED TECHNOLOGY, CAS",1923,205,5929,28.920
ENVIRONMENT ECOLOGY,"NATIONAL CENTER FOR CHRONIC & NONCOMMUNICABLE DISEASE CONTROL & PREVENTION, CHINESE CENTER FOR DISEASE CONTROL & PREVENTION",1925,109,5923,54.340
ENVIRONMENT ECOLOGY,NANTONG UNIVERSITY,1935,521,5832,11.190
ENVIRONMENT ECOLOGY,JIANGSU NORMAL UNIVERSITY,1935,350,5832,16.660
ENVIRONMENT ECOLOGY,BEIJING GENOMICS INSTITUTE (BGI),1956,129,5758,44.640
ENVIRONMENT ECOLOGY,YUNNAN NORMAL UNIVERSITY,1961,443,5732,12.940
ENVIRONMENT ECOLOGY,XIZANG UNIVERSITY,1970,380,5700,15.000
ENVIRONMENT ECOLOGY,LIAONING UNIVERSITY,1997,402,5579,13.880
ENVIRONMENT ECOLOGY,GUILIN UNIVERSITY OF ELECTRONIC TECHNOLOGY,2001,219,5560,25.390
ENVIRONMENT ECOLOGY,"INSTITUTE OF METAL RESEARCH, CAS",2002,54,5554,102.850
ENVIRONMENT ECOLOGY,"WUHAN INSTITUTE OF ROCK & SOIL MECHANICS, CAS",2002,306,5554,18.150
ENVIRONMENT ECOLOGY,"INSTITUTE OF HYDROGEOLOGY & ENVIRONMENTAL GEOLOGY, CHINESE ACADEMY OF GEOLOGICAL SCIENCES",2011,389,5497,14.130
ENVIRONMENT ECOLOGY,CHINESE ACADEMY OF TROPICAL AGRICULTURAL SCIENCES,2052,317,5319,16.780
ENVIRONMENT ECOLOGY,DONGBEI UNIVERSITY OF FINANCE & ECONOMICS,2054,234,5318,22.730
ENVIRONMENT ECOLOGY,YUNNAN AGRICULTURAL UNIVERSITY,2056,343,5298,15.450
ENVIRONMENT ECOLOGY,GUANGDONG UNIVERSITY OF FOREIGN STUDIES,2057,174,5290,30.400
ENVIRONMENT ECOLOGY,TIANJIN MEDICAL UNIVERSITY,2065,279,5252,18.820
