学科名称,大学名称,排名,论文数,引用次数,每篇论文引用次数
CHEMISTRY,JIANGSU UNIVERSITY OF SCIENCE & TECHNOLOGY,509,2435,51224,21.040
CHEMISTRY,NORTH CHINA ELECTRIC POWER UNIVERSITY,510,2282,51172,22.420
CHEMISTRY,LIAOCHENG UNIVERSITY,526,2884,50209,17.410
CHEMISTRY,HAINAN UNIVERSITY,537,2773,49467,17.840
CHEMISTRY,HUAZHONG AGRICULTURAL UNIVERSITY,538,2011,49379,24.550
CHEMISTRY,TIANJIN UNIVERSITY SCIENCE & TECHNOLOGY,540,2419,49273,20.370
CHEMISTRY,FUJIAN NORMAL UNIVERSITY,561,2581,47143,18.270
CHEMISTRY,NORTHEAST FORESTRY UNIVERSITY - CHINA,569,2163,46787,21.630
CHEMISTRY,"QINGDAO INSTITUTE OF BIOENERGY & BIOPROCESS TECHNOLOGY, CAS",571,1667,46513,27.900
CHEMISTRY,WENZHOU UNIVERSITY,574,2027,46164,22.770
CHEMISTRY,HARBIN ENGINEERING UNIVERSITY,580,2346,45367,19.340
CHEMISTRY,PEKING UNION MEDICAL COLLEGE,589,3062,44497,14.530
CHEMISTRY,SINOPEC,594,2889,43804,15.160
CHEMISTRY,CHINA NATIONAL PETROLEUM CORPORATION,596,3916,43705,11.160
CHEMISTRY,YANSHAN UNIVERSITY,606,2262,42853,18.940
CHEMISTRY,NORTH UNIVERSITY OF CHINA,607,2786,42804,15.360
CHEMISTRY,YUNNAN UNIVERSITY,616,2298,41915,18.240
CHEMISTRY,GUANGXI NORMAL UNIVERSITY,632,2205,40901,18.550
CHEMISTRY,HANGZHOU NORMAL UNIVERSITY,639,2253,40384,17.920
CHEMISTRY,NANJING AGRICULTURAL UNIVERSITY,640,1985,40298,20.300
CHEMISTRY,JIANGSU NORMAL UNIVERSITY,644,1647,40191,24.400
CHEMISTRY,HUNAN NORMAL UNIVERSITY,651,1998,39910,19.970
CHEMISTRY,HEBEI UNIVERSITY,668,2530,38726,15.310
CHEMISTRY,"SHENZHEN INSTITUTE OF ADVANCED TECHNOLOGY, CAS",671,1566,38482,24.570
CHEMISTRY,PEKING UNIVERSITY SHENZHEN GRADUATE SCHOOL (PKU SHENZHEN),673,1492,38424,25.750
CHEMISTRY,YANTAI UNIVERSITY,683,2270,37685,16.600
CHEMISTRY,SHENYANG PHARMACEUTICAL UNIVERSITY,687,2612,37415,14.320
CHEMISTRY,SHIHEZI UNIVERSITY,689,2169,37372,17.230
CHEMISTRY,BEIJING TECHNOLOGY & BUSINESS UNIVERSITY,696,2055,37135,18.070
CHEMISTRY,SOUTH CENTRAL MINZU UNIVERSITY,699,1581,36824,23.290
CHEMISTRY,FUJIAN AGRICULTURE & FORESTRY UNIVERSITY,703,1697,36626,21.580
CHEMISTRY,SHANDONG UNIVERSITY OF TECHNOLOGY,704,2385,36619,15.350
CHEMISTRY,HUAQIAO UNIVERSITY,705,1644,36577,22.250
CHEMISTRY,SOUTHWEST JIAOTONG UNIVERSITY,718,2056,35815,17.420
CHEMISTRY,XINJIANG UNIVERSITY,733,2749,35373,12.870
CHEMISTRY,"XINJIANG TECHNICAL INSTITUTE OF PHYSICS & CHEMISTRY, CAS",734,1153,35263,30.580
CHEMISTRY,JIANGXI UNIVERSITY OF SCIENCE & TECHNOLOGY,739,1959,34818,17.770
CHEMISTRY,WUHAN UNIVERSITY OF SCIENCE & TECHNOLOGY,745,1936,34283,17.710
CHEMISTRY,ZHENGZHOU UNIVERSITY OF LIGHT INDUSTRY,749,1373,34053,24.800
CHEMISTRY,CHANGSHA UNIVERSITY OF SCIENCE & TECHNOLOGY,752,1341,33918,25.290
CHEMISTRY,HUNAN UNIVERSITY OF SCIENCE & TECHNOLOGY,759,1581,33692,21.310
CHEMISTRY,CHENGDU UNIVERSITY,772,1617,32702,20.220
CHEMISTRY,QINGDAO AGRICULTURAL UNIVERSITY,780,1233,32220,26.130
CHEMISTRY,NINGXIA UNIVERSITY,784,1988,32073,16.130
CHEMISTRY,SUZHOU UNIVERSITY OF SCIENCE & TECHNOLOGY,788,1792,31867,17.780
CHEMISTRY,HANGZHOU DIANZI UNIVERSITY,789,1666,31842,19.110
CHEMISTRY,SHANGHAI NORMAL UNIVERSITY,796,1261,31557,25.030
CHEMISTRY,NANCHANG HANGKONG UNIVERSITY,799,1173,31471,26.830
CHEMISTRY,HENAN POLYTECHNIC UNIVERSITY,800,1867,31394,16.820
