学科名称,大学名称,排名,论文数,引用次数,每篇论文引用次数
MATERIALS SCIENCE,SHIHEZI UNIVERSITY,1040,759,15177,20.000
MATERIALS SCIENCE,CHONGQING UNIVERSITY OF ARTS & SCIENCES,1051,800,14957,18.700
MATERIALS SCIENCE,HENAN UNIVERSITY OF TECHNOLOGY,1054,1022,14906,14.590
MATERIALS SCIENCE,SHANTOU UNIVERSITY,1056,651,14878,22.850
MATERIALS SCIENCE,LUDONG UNIVERSITY,1057,754,14872,19.720
MATERIALS SCIENCE,ANHUI MEDICAL UNIVERSITY,1060,732,14851,20.290
MATERIALS SCIENCE,ZHANGJIANG LABORATORY,1064,309,14804,47.910
MATERIALS SCIENCE,"INSTITUTE OF OCEANOLOGY, CAS",1068,585,14723,25.170
MATERIALS SCIENCE,EAST CHINA JIAOTONG UNIVERSITY,1070,877,14633,16.690
MATERIALS SCIENCE,HUNAN AGRICULTURAL UNIVERSITY,1079,373,14512,38.910
MATERIALS SCIENCE,SHENZHEN TECHNOLOGY UNIVERSITY,1080,658,14501,22.040
MATERIALS SCIENCE,UNIVERSITY OF SOUTH CHINA,1081,903,14488,16.040
MATERIALS SCIENCE,"XINJIANG TECHNICAL INSTITUTE OF PHYSICS & CHEMISTRY, CAS",1088,598,14290,23.900
MATERIALS SCIENCE,CHINA BAOWU STEEL GROUP,1090,887,14271,16.090
MATERIALS SCIENCE,CHINA MEDICAL UNIVERSITY,1093,714,14233,19.930
MATERIALS SCIENCE,SINOPEC,1094,707,14225,20.120
MATERIALS SCIENCE,CHONGQING UNIVERSITY OF POSTS & TELECOMMUNICATIONS,1101,663,14154,21.350
MATERIALS SCIENCE,AIR FORCE ENGINEERING UNIVERSITY,1105,753,14120,18.750
MATERIALS SCIENCE,FUJIAN SCIENCE & TECHNOLOGY INNOVATION LABORATORY FOR OPTOELECTRONIC INFORMATION OF CHINA,1109,812,14005,17.250
MATERIALS SCIENCE,SUZHOU UNIVERSITY OF TECHNOLOGY,1112,816,13977,17.130
MATERIALS SCIENCE,NINGBO UNIVERSITY OF TECHNOLOGY,1113,787,13968,17.750
MATERIALS SCIENCE,SHANGHAI MARITIME UNIVERSITY,1118,643,13896,21.610
MATERIALS SCIENCE,"RESEARCH CENTER FOR ECO-ENVIRONMENTAL SCIENCES (RCEES), CAS",1121,338,13869,41.030
MATERIALS SCIENCE,NORTHWEST A&F UNIVERSITY - CHINA,1122,663,13859,20.900
MATERIALS SCIENCE,SICHUAN UNIVERSITY OF SCIENCE & ENGINEERING,1124,862,13840,16.060
MATERIALS SCIENCE,INNER MONGOLIA UNIVERSITY OF TECHNOLOGY,1126,1300,13821,10.630
MATERIALS SCIENCE,FOSHAN XIANHU LABORATORY,1128,423,13791,32.600
MATERIALS SCIENCE,SICHUAN NORMAL UNIVERSITY,1131,522,13715,26.270
MATERIALS SCIENCE,AVIATION INDUSTRY CORPORATION OF CHINA (AVIC),1136,909,13607,14.970
MATERIALS SCIENCE,CHONGQING TECHNOLOGY & BUSINESS UNIVERSITY,1137,349,13603,38.980
MATERIALS SCIENCE,CHONGQING UNIVERSITY OF SCIENCE & TECHNOLOGY,1155,896,13398,14.950
MATERIALS SCIENCE,SHANGHAI INSTITUTE OF POLLUTION CONTROL & ECOLOGICAL SECURITY,1157,335,13381,39.940
MATERIALS SCIENCE,KEY LABORATORY PRECISION & NON-TRADITIONAL MACHINING TECHNOLOGY,1163,416,13244,31.840
MATERIALS SCIENCE,UNIVERSITY OF NOTTINGHAM NINGBO CHINA,1174,594,13057,21.980
MATERIALS SCIENCE,ZHENGZHOU UNIVERSITY OF AERONAUTICS,1181,509,12967,25.480
MATERIALS SCIENCE,LIAONING UNIVERSITY,1193,555,12848,23.150
MATERIALS SCIENCE,CHINA WEST NORMAL UNIVERSITY,1200,349,12777,36.610
MATERIALS SCIENCE,SHENYANG AEROSPACE UNIVERSITY,1202,1025,12746,12.440
MATERIALS SCIENCE,XINYANG NORMAL UNIVERSITY,1204,489,12705,25.980
MATERIALS SCIENCE,JIANGXI SCIENCE & TECHNOLOGY NORMAL UNIVERSITY,1210,514,12650,24.610
MATERIALS SCIENCE,SHAOXING UNIVERSITY,1211,818,12648,15.460
MATERIALS SCIENCE,NINGXIA UNIVERSITY,1225,885,12474,14.090
MATERIALS SCIENCE,SHENZHEN POLYTECHNIC UNIVERSITY,1227,636,12433,19.550
MATERIALS SCIENCE,CHINA AGRICULTURAL UNIVERSITY,1228,581,12424,21.380
MATERIALS SCIENCE,"INSTITUTE OF ELECTRICAL ENGINEERING, CAS",1233,493,12335,25.020
MATERIALS SCIENCE,JINGDEZHEN CERAMIC INSTITUTE,1237,827,12294,14.870
MATERIALS SCIENCE,HARBIN MEDICAL UNIVERSITY,1239,525,12243,23.320
MATERIALS SCIENCE,LAOSHAN LABORATORY,1240,473,12240,25.880
MATERIALS SCIENCE,DALIAN JIAOTONG UNIVERSITY,1247,964,12083,12.530
MATERIALS SCIENCE,HUAIBEI NORMAL UNIVERSITY,1249,483,12063,24.980
MATERIALS SCIENCE,CHONGQING JIAOTONG UNIVERSITY,1259,1111,11967,10.770
MATERIALS SCIENCE,ACADEMY FUNDAMENTAL & INTERDISCIPLINARY SCIENCE,1270,215,11812,54.940
MATERIALS SCIENCE,COLLABORATIVE INNOVATION CENTER FOR ADVANCED SHIP & DEEP SEA EXPLORATION,1274,368,11779,32.010
MATERIALS SCIENCE,XIHUA UNIVERSITY,1278,828,11729,14.170
MATERIALS SCIENCE,XUZHOU MEDICAL UNIVERSITY,1280,410,11710,28.560
MATERIALS SCIENCE,SHENYANG UNIVERSITY OF CHEMICAL TECHNOLOGY,1282,687,11658,16.970
MATERIALS SCIENCE,JIANGSU UNIVERSITY OF TECHNOLOGY,1283,838,11657,13.910
MATERIALS SCIENCE,CHONGQING NORMAL UNIVERSITY,1289,501,11605,23.160
MATERIALS SCIENCE,GUANGXI NORMAL UNIVERSITY,1303,548,11458,20.910
MATERIALS SCIENCE,"INSTITUTE OF BIOPHYSICS, CAS",1304,220,11453,52.060
MATERIALS SCIENCE,STATE GRID CORPORATION OF CHINA,1304,988,11453,11.590
MATERIALS SCIENCE,LIAONING PETROCHEMICAL UNIVERSITY,1307,683,11431,16.740
MATERIALS SCIENCE,ARMY ENGINEERING UNIVERSITY OF PLA,1308,754,11410,15.130
MATERIALS SCIENCE,NORTH MINZU UNIVERSITY,1314,655,11342,17.320
MATERIALS SCIENCE,YANGTZE NORMAL UNIVERSITY,1323,617,11251,18.240
MATERIALS SCIENCE,NANYANG NORMAL COLLEGE,1332,395,11090,28.080
MATERIALS SCIENCE,XIAMEN UNIVERSITY OF TECHNOLOGY,1333,814,11088,13.620
MATERIALS SCIENCE,CHINESE ACADEMY OF AGRICULTURAL SCIENCES,1337,582,11007,18.910
MATERIALS SCIENCE,FUJIAN MEDICAL UNIVERSITY,1338,587,10991,18.720
MATERIALS SCIENCE,QIQIHAR UNIVERSITY,1342,583,10954,18.790
MATERIALS SCIENCE,ACADEMY OF MILITARY MEDICAL SCIENCES - CHINA,1356,320,10769,33.650
MATERIALS SCIENCE,QINGDAO AGRICULTURAL UNIVERSITY,1357,390,10762,27.590
MATERIALS SCIENCE,FUJIAN UNIVERSITY OF TECHNOLOGY,1359,717,10741,14.980
MATERIALS SCIENCE,BAOJI UNIVERSITY OF ARTS & SCIENCES,1366,414,10681,25.800
MATERIALS SCIENCE,CHANGSHA UNIVERSITY,1367,347,10671,30.750
MATERIALS SCIENCE,"INSTITUTE OF NEW MATERIALS, GUANGDONG ACADEMY OF SCIENCES",1368,917,10664,11.630
MATERIALS SCIENCE,ZHEJIANG LABORATORY,1370,496,10641,21.450
MATERIALS SCIENCE,HUZHOU UNIVERSITY,1372,481,10628,22.100
MATERIALS SCIENCE,HEBEI UNIVERSITY OF ENGINEERING,1406,614,10226,16.650
MATERIALS SCIENCE,CHONGQING ACADEMY OF SCIENCE & TECHNOLOGY,1418,272,10063,37.000
MATERIALS SCIENCE,MINZU UNIVERSITY OF CHINA,1421,197,10045,50.990
MATERIALS SCIENCE,MINJIANG UNIVERSITY,1435,599,9959,16.630
MATERIALS SCIENCE,BEIJING GRAPHENE INSTITUTE,1442,229,9913,43.290
MATERIALS SCIENCE,INSTITUTE OF BIOMEDICAL ENGINEERING - CAMS,1446,316,9891,31.300
MATERIALS SCIENCE,GUANGDONG MEDICAL UNIVERSITY,1452,327,9796,29.960
MATERIALS SCIENCE,EAST CHINA UNIVERSITY OF TECHNOLOGY,1457,509,9694,19.050
MATERIALS SCIENCE,QINGHAI UNIVERSITY,1473,680,9571,14.070
MATERIALS SCIENCE,SHANDONG FIRST MEDICAL UNIVERSITY & SHANDONG ACADEMY OF MEDICAL SCIENCES,1475,687,9515,13.850
MATERIALS SCIENCE,NANJING AGRICULTURAL UNIVERSITY,1482,431,9456,21.940
MATERIALS SCIENCE,LINYI UNIVERSITY,1484,475,9454,19.900
MATERIALS SCIENCE,GUANGXI MEDICAL UNIVERSITY,1491,402,9400,23.380
MATERIALS SCIENCE,CHENGDU UNIVERSITY OF INFORMATION TECHNOLOGY,1497,545,9344,17.140
MATERIALS SCIENCE,LUOYANG NORMAL UNIVERSITY,1503,304,9277,30.520
MATERIALS SCIENCE,XI'AN SHIYOU UNIVERSITY,1512,734,9208,12.540
MATERIALS SCIENCE,SHANXI MEDICAL UNIVERSITY,1518,517,9146,17.690
MATERIALS SCIENCE,ANYANG NORMAL UNIVERSITY,1533,270,8944,33.130
MATERIALS SCIENCE,NORTHEAST PETROLEUM UNIVERSITY,1533,532,8944,16.810
MATERIALS SCIENCE,YANGTZE UNIVERSITY,1537,520,8941,17.190
MATERIALS SCIENCE,ZHEJIANG OCEAN UNIVERSITY,1543,371,8875,23.920
MATERIALS SCIENCE,HUAIYIN INSTITUTE OF TECHNOLOGY,1565,546,8678,15.890
MATERIALS SCIENCE,SHANGHAI OCEAN UNIVERSITY,1568,315,8655,27.480
MATERIALS SCIENCE,TIANJIN CHENGJIAN UNIVERSITY,1577,506,8535,16.870
