total_subjects,top_subjects,high_subjects,medium_subjects,other_subjects,total_documents,total_cites,avg_cites_per_paper,subjects_in_top_500_count,university_name,cluster
1,0,0,0,1,8.0,7467.0,933.38,0,ARKANSAS PRIMARY CARE CLIN,0
1,0,0,0,1,414.0,10724.0,25.9,0,MED UNIV,0
1,0,0,0,1,253.0,5416.0,21.41,0,SHIONOGI & COMPANY LIMITED,0
3,0,0,2,1,4449.0,36835.0,9.16,0,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),0
2,0,0,0,2,652.0,18636.0,42.815,0,AL-FARABI KAZAKH NATIONAL UNIVERSITY,0
7,0,0,4,3,7051.0,113825.0,15.831428571428573,0,CHINA THREE GORGES UNIVERSITY,2
4,0,2,0,2,5271.0,78415.0,14.8625,2,SHENYANG AGRICULTURAL UNIVERSITY,0
1,0,0,1,0,3150.0,79774.0,25.33,0,CHU BREST,0
1,0,0,0,1,1002.0,10391.0,10.37,0,UNIVERSITY OF HYOGO,0
1,0,0,0,1,9.0,7478.0,830.89,0,PRIME MED GRP,0
1,0,0,0,1,222.0,5607.0,25.26,0,SHANGHAI KEY LAB ASSISTED REPROD & REPROD GENET,0
1,0,0,1,0,636.0,8778.0,13.8,0,"FRESHWATER FISHERIES RESEARCH CENTER, CAFS",0
1,0,0,0,1,9.0,7848.0,872.0,0,MEDISPHERE MED RES CTR LLC,0
1,0,0,0,1,185.0,5103.0,27.58,0,ARCADIA UNIV,0
2,0,0,1,1,703.0,13632.0,19.415,0,UNIVERSITY OF BEDFORDSHIRE,0
1,0,0,0,1,5.0,4795.0,959.0,0,BAKER INST,0
1,0,0,0,1,386.0,4704.0,12.19,0,HARBIN UNIVERSITY OF COMMERCE,0
7,0,1,3,3,4187.0,117160.0,30.381428571428575,1,AGROSUP DIJON,2
3,0,0,0,3,1301.0,15180.0,11.863333333333335,0,NATIONAL PINGTUNG UNIVERSITY SCIENCE & TECHNOLOGY,0
2,0,0,0,2,1390.0,16175.0,11.405000000000001,0,EDGE HILL UNIVERSITY,0
1,0,0,0,1,304.0,4415.0,14.52,0,HOSP KUALA LUMPUR,0
9,0,1,3,5,8387.0,116994.0,16.037777777777777,1,TEXAS STATE UNIVERSITY SYSTEM,2
1,0,0,0,1,44.0,8080.0,183.64,0,CLIN HOSP CTR OSIJEK,0
6,0,3,1,2,12043.0,185845.0,15.895000000000001,3,HANGZHOU DIANZI UNIVERSITY,2
1,0,0,0,1,423.0,4939.0,11.68,0,PUNJAB ENGINEERING COLLEGE (DEEMED UNIVERSITY),0
1,0,1,0,0,1758.0,56928.0,32.38,1,SPACE RESEARCH INSTITUTE OF THE RUSSIAN ACADEMY OF SCIENCES,0
1,0,0,0,1,589.0,5460.0,9.27,0,GUANGDONG SECOND PROV GEN HOSP,0
1,0,0,0,1,309.0,5391.0,17.45,0,KANSAI ELECT POWER HOSP,0
2,0,0,1,1,2275.0,24288.0,10.879999999999999,0,INSTITUTE OF BIOORGANIC CHEMISTRY OF THE RUSSIAN ACADEMY OF SCIENCES,0
1,0,0,0,1,8.0,7467.0,933.38,0,PHILIPPINE NIKKEI JIN KAI POLYCLIN & DIAGNOST CTR,0
22,15,7,0,0,93553.0,2365365.0,27.654090909090908,22,UNIVERSITY OF ILLINOIS SYSTEM,4
1,0,0,0,1,512.0,6905.0,13.49,0,AICHI GAKUIN UNIVERSITY,0
12,0,1,7,4,11103.0,281510.0,27.304166666666664,1,SAINT LOUIS UNIVERSITY,2
1,0,0,0,1,809.0,16802.0,20.77,0,JACOBI MEDICAL CENTER,0
1,0,0,0,1,1988.0,35092.0,17.65,0,KAWASAKI MEDICAL SCHOOL,0
1,0,0,0,1,264.0,11992.0,45.42,0,YENEPOYA (DEEMED TO BE UNIVERSITY),0
2,0,0,0,2,651.0,11693.0,17.56,0,ABDUL WALI KHAN UNIV MARDAN,0
1,0,0,0,1,1248.0,33375.0,26.74,0,ELISABETH-TWEESTEDEN ZIEKENHUIS (ETZ),0
12,0,3,3,6,10040.0,222784.0,22.5575,3,G D'ANNUNZIO UNIVERSITY OF CHIETI-PESCARA,2
1,0,0,0,1,254.0,3721.0,14.65,0,CHINESE ACADEMY OF INSPECTION & QUARANTINE,0
1,0,0,0,1,796.0,13568.0,17.05,0,ST JOSEPH UNIV,0
1,0,0,0,1,154.0,9499.0,61.68,0,NRG ONCOL STAT & DATA MANAGEMENT CTR,0
1,0,0,0,1,12.0,7664.0,638.67,0,PHYS EAST PA,0
2,0,0,0,2,257.0,6485.0,29.159999999999997,0,JOHNS HOPKINS ARAMCO HEALTHCARE,0
9,1,2,3,3,11294.0,401179.0,28.322222222222226,3,ULSAN NATIONAL INSTITUTE OF SCIENCE & TECHNOLOGY (UNIST),2
4,0,0,3,1,5111.0,102705.0,20.7825,0,"SHANGHAI INSTITUTE OF MICROSYSTEM & INFORMATION TECHNOLOGY, CAS",0
1,0,0,0,1,336.0,7943.0,23.64,0,CENTER FOR PERINATAL RESEARCH,0
2,0,0,2,0,2013.0,35385.0,16.42,0,INESC TEC,0
4,0,0,0,4,1310.0,60494.0,64.97,0,DURBAN UNIVERSITY OF TECHNOLOGY,2
18,0,13,4,1,30203.0,841949.0,27.408333333333335,13,CURTIN UNIVERSITY,1
1,0,0,0,1,350.0,3963.0,11.32,0,INTERNATIONAL CENTRE FOR BAMBOO & RATTAN,0
1,0,0,0,1,377.0,17269.0,45.81,0,MEDICAL RESEARCH INSTITUTE OF NEW ZEALAND,0
5,1,2,1,1,6490.0,204337.0,35.30200000000001,3,"ALFRED WEGENER INSTITUTE, HELMHOLTZ CENTRE FOR POLAR & MARINE RESEARCH",0
3,0,0,1,2,3772.0,40812.0,11.780000000000001,0,HAINAN MEDICAL UNIVERSITY,0
1,0,0,0,1,1.0,10857.0,10857.0,0,COCHRANE APPLICABIL & RECOMMENDAT METHODS GRADEIN,3
12,0,5,3,4,16814.0,310247.0,19.5425,5,YEUNGNAM UNIVERSITY,2
1,0,0,0,1,1622.0,36328.0,22.4,0,CHUNGNAM NATIONAL UNIVERSITY HOSPITAL,0
4,0,0,2,2,3173.0,40289.0,13.17,0,JIMEI UNIVERSITY,0
1,0,0,0,1,119.0,3172.0,26.66,0,IWATE BIOTECHNOLOGY RESEARCH CENTER,0
1,0,0,0,1,48.0,5464.0,113.83,0,STATISTICS COLLABORATIVE,0
1,0,0,0,1,1726.0,31595.0,18.31,0,KYUNGPOOK NATIONAL UNIVERSITY HOSPITAL (KNUH),0
1,0,0,0,1,8.0,7467.0,933.38,0,CASA DIABET & NUTR,0
3,0,0,1,2,971.0,34235.0,30.576666666666668,0,CENTER FOR INTERNATIONAL FORESTRY RESEARCH (CIFOR),0
2,0,0,2,0,2135.0,103215.0,66.715,0,MUNICH HEART ALLIANCE,0
1,0,0,0,1,343.0,4965.0,14.48,0,SILKEBORG CENTRAL HOSPITAL,0
6,0,1,2,3,7289.0,314760.0,38.61833333333333,1,FONDAZIONE IRCCS ISTITUTO NAZIONALE TUMORI MILAN,2
1,0,0,0,1,2.0,9263.0,4631.5,0,IKIARN AMAZON REG UNIV,3
1,0,0,0,1,8.0,7467.0,933.38,0,PARQUE VELEZ SARFIELD,0
7,0,3,3,1,11858.0,187020.0,15.878571428571428,3,NORTHEAST FORESTRY UNIVERSITY - CHINA,2
1,0,0,0,1,1097.0,43284.0,39.46,0,CENTRE ANTOINE LACASSAGNE,0
6,0,1,1,4,6458.0,91077.0,14.291666666666666,1,CUKUROVA UNIVERSITY,2
1,0,0,0,1,155.0,7455.0,48.1,0,UNIV HEART CTR ZURICH,0
2,0,0,0,2,550.0,9711.0,18.785,0,WISCONSIN DEPT NAT RESOURCES,0
1,0,0,1,0,333.0,6309.0,18.95,0,INSTITUTO FEDERAL DO PARANA,0
1,0,0,1,0,634.0,21178.0,33.4,0,AGENSI NUKLEAR MALAYSIA,0
1,0,0,0,1,14.0,24329.0,1737.79,0,CLIN EMERGENCY HOSP SF PANTELIMON,0
1,0,0,0,1,16.0,4379.0,273.69,0,SMITH CTR HEALING & ARTS,0
11,0,1,4,6,8890.0,168119.0,20.519999999999996,1,ASIA UNIVERSITY TAIWAN,2
2,0,0,1,1,630.0,63358.0,267.32,0,WOLLO UNIV,0
1,0,0,0,1,56.0,8419.0,150.34,0,CTR HLTH,0
4,0,0,1,3,2985.0,52054.0,17.825,0,MERSIN UNIVERSITY,0
1,0,0,0,1,11.0,8734.0,794.0,0,PIONEER RES SOLUT INC,0
1,0,0,0,1,1019.0,28211.0,27.68,0,UNIV HOSP SOUTHAMPTON,0
1,0,0,0,1,563.0,4017.0,7.13,0,"INSTITUTE OF OPTICS & ELECTRONICS, CAS",0
1,0,0,0,1,348.0,16806.0,48.29,0,DALIAN NATL LAB CLEAN ENERGY,0
1,0,0,0,1,20.0,4610.0,230.5,0,ST GEORGES UNIV HOSP FDN TRUST,0
1,0,0,1,0,337.0,11952.0,35.47,0,BIOISI,0
1,0,0,0,1,428.0,14115.0,32.98,0,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,0
1,0,0,1,0,323.0,17517.0,54.23,0,BANNER SUN HEALTH RESEARCH INSTITUTE,0
2,0,0,1,1,2545.0,33434.0,13.024999999999999,0,SHENYANG AEROSPACE UNIVERSITY,0
4,0,0,0,4,3414.0,86315.0,26.7825,0,HOSPITAL SANTA MARIA DELLA MISERICORDIA,2
1,0,0,0,1,194.0,4956.0,25.55,0,MARSHFIELD CLIN RES INST,0
1,0,0,0,1,235.0,6624.0,28.19,0,INSTITUTE FOR BIOMEDICAL RESEARCH & INNOVATION (IBRI),0
3,0,0,1,2,4247.0,134021.0,20.836666666666666,0,KINDAI UNIVERSITY (KINKI UNIVERSITY),0
2,0,0,0,2,589.0,27586.0,46.78,0,ZHANGJIANG LABORATORY,0
2,0,0,0,2,1904.0,20672.0,11.364999999999998,0,ANHUI JIANZHU UNIVERSITY,0
12,0,6,3,3,14583.0,535311.0,37.68583333333333,6,PACIFIC NORTHWEST NATIONAL LABORATORY,2
1,0,0,0,1,252.0,5234.0,20.77,0,MEHMET AKIF ERSOY UNIVERSITY,0
2,0,0,0,2,651.0,27748.0,152.67000000000002,0,GEORGE PAPANIKOLAOU GENERAL HOSPITAL OF THESSALONIKI,0
18,4,8,3,3,53511.0,1710461.0,28.831666666666663,12,VANDERBILT UNIVERSITY,1
1,0,0,0,1,28.0,7625.0,272.32,0,KOBARI GEN HOSP,0
1,0,0,0,1,2166.0,13686.0,6.32,0,PEKING UNIV THIRD HOSP,0
1,0,0,0,1,88.0,4507.0,51.22,0,SURREY MEM HOSP,0
13,0,1,6,6,9770.0,207045.0,19.596153846153843,1,UNIVERSITY OF CALABRIA,2
4,0,1,0,3,2455.0,29381.0,21.7925,1,MINISTRY OF EDUCATION OF AZERBAIJAN REPUBLIC,0
1,0,0,0,1,215.0,60466.0,281.24,0,CTR CHRON DIS CONTROL,0
1,0,0,0,1,79.0,4465.0,56.52,0,AIMST UNIVERSITY,0
10,1,2,5,2,12462.0,301724.0,23.901999999999997,3,TABRIZ UNIVERSITY OF MEDICAL SCIENCE,2
1,0,0,0,1,133.0,5814.0,43.71,0,UNIVERSIDADE FEDERAL DO ACRE (UFAC),0
1,0,0,0,1,8.0,7467.0,933.38,0,DIABET & ENDOCRINE SPECIALISTS INC,0
1,0,0,0,1,84.0,5618.0,66.88,0,SHANGHAI FIRST PEOPLES HOSP,0
2,0,0,0,2,382.0,19201.0,64.465,0,SEBELAS MARET UNIVERSITY,0
1,0,0,0,1,91.0,5710.0,62.75,0,MAIDSTONE HLTH AUTHOR,0
1,0,0,0,1,638.0,4843.0,7.59,0,TECNOL NACL MEXICO,0
2,0,0,0,2,898.0,20334.0,20.62,0,ILAM UNIVERSITY,0
2,0,1,1,0,1449.0,39633.0,29.985,1,FIELD MUSEUM OF NATURAL HISTORY (CHICAGO),0
7,1,1,5,0,8809.0,329346.0,43.09142857142857,2,PFIZER USA,2
7,0,2,4,1,4701.0,263867.0,60.64857142857142,2,NOVARTIS USA,2
9,0,1,2,6,8048.0,196516.0,25.029999999999998,1,UNIVERSITY OF EASTERN PIEDMONT AMEDEO AVOGADRO,2
1,0,0,0,1,2626.0,63527.0,24.19,0,CHU DE ST ETIENNE,0
1,0,0,0,1,892.0,10838.0,12.15,0,CATHAY GENERAL HOSPITAL,0
1,0,0,0,1,140.0,4555.0,32.54,0,KINGS COLL LONDON,0
10,0,2,1,7,9825.0,126397.0,13.617,2,ATATURK UNIVERSITY,2
1,0,0,0,1,259.0,5845.0,22.57,0,ST ELIZABETH HOSP,0
1,0,0,0,1,649.0,13520.0,20.83,0,JESSE BROWN VA MEDICAL CENTER,0
2,0,0,0,2,2696.0,64472.0,28.34,0,CHU DE REIMS,0
7,0,5,1,1,13588.0,478921.0,38.17714285714286,5,KAISER PERMANENTE,2
1,0,0,0,1,259.0,4532.0,17.5,0,FIFA MED CTR EXCELLENCE,0
1,0,0,0,1,399.0,25232.0,63.24,0,CELGENE CORPORATION,0
1,0,0,0,1,101.0,8758.0,86.71,0,INDEPENDENT UNIVERSITY BANGLADESH (IUB),0
2,0,0,0,2,482.0,8901.0,17.145,0,YASAR UNIVERSITY,0
8,0,2,1,5,5832.0,113356.0,19.13875,2,NOTTINGHAM TRENT UNIVERSITY,2
1,0,0,0,1,43.0,6233.0,144.95,0,ECRI INST,0
5,0,0,3,2,4320.0,116942.0,28.630000000000003,0,SUNY UPSTATE MEDICAL UNIVERSITY,2
1,0,0,0,1,610.0,8688.0,14.24,0,PERSIAN GULF UNIVERSITY,0
5,0,0,0,5,2407.0,32795.0,13.783999999999997,0,UNIVERSIDAD DE HUELVA,2
1,0,0,1,0,1943.0,81609.0,42.0,0,TATA MEMORIAL HOSPITAL,0
22,0,16,5,1,51270.0,1372398.0,26.589999999999996,16,UNIVERSITY OF UTAH,1
1,0,0,0,1,979.0,23045.0,23.54,0,HOSPITAL UNIVERSITARIO INFANTA LEONOR,0
1,0,0,0,1,24.0,14080.0,586.67,0,WENLING FIRST PEOPLES HOSP,0
1,0,0,0,1,9.0,7848.0,872.0,0,HIGH DESERT MED GRP,0
6,0,1,4,1,6125.0,163480.0,22.868333333333336,1,RESEARCH TRIANGLE INSTITUTE,2
3,0,0,0,3,764.0,32831.0,44.99666666666667,0,CSIC - INSTITUTO DE INVESTIGACIONES BIOMEDICAS ALBERTO SOLS (IIBM),0
1,0,0,0,1,451.0,9195.0,20.39,0,FDN TOSCANA GABRIELE MONASTERIO,0
1,0,0,1,0,384.0,6810.0,17.73,0,ADOBE SYSTEMS INC.,0
3,1,0,0,2,3145.0,213710.0,48.43,1,"BEIJING INSTITUTE OF NANOENERGY & NANOSYSTEMS, CAS",0
1,0,0,0,1,671.0,11254.0,16.77,0,NEW YORK EYE & EAR INFIRMARY OF MOUNT SINAI,0
3,0,0,1,2,1846.0,74113.0,31.34,0,MUHIMBILI UNIVERSITY OF HEALTH & ALLIED SCIENCES,0
1,0,0,0,1,8.0,11792.0,1474.0,0,JOINT PROGRAM FAMILY & COMMUNITY MED,0
1,0,0,0,1,1079.0,19187.0,17.78,0,UNIVERSIDADE DE PERNAMBUCO (UPE),0
2,0,0,0,2,188.0,21886.0,109.86500000000001,0,BALLARAT HEALTH SERVICES,0
2,0,0,0,2,910.0,19798.0,21.925,0,PETROLEUM UNIVERSITY OF TECHNOLOGY,0
4,0,0,1,3,1414.0,64927.0,41.9025,0,FONDAZIONE TELETHON,0
1,0,0,0,1,670.0,6435.0,9.6,0,KOREA ELECTRIC POWER CORPORATION (KEPCO),0
1,0,0,0,1,59.0,54312.0,920.54,0,SOC HLTH & DEMOG SURVEILLANCE,0
1,0,0,0,1,162.0,13312.0,82.17,0,RAJARATA UNIVERSITY OF SRI LANKA,0
1,0,0,0,1,1.0,4621.0,4621.0,0,DEMOCRITUS UNIV GREECE,3
2,0,0,0,2,653.0,14401.0,22.8,0,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,0
18,6,7,5,0,39023.0,1294536.0,32.82722222222222,13,UK RESEARCH & INNOVATION (UKRI),1
1,0,0,0,1,321.0,6346.0,19.77,0,MINIST HLTH CHINA,0
1,0,0,0,1,358.0,4533.0,12.66,0,MSH MEDICAL SCHOOL HAMBURG,0
5,0,1,2,2,2680.0,93450.0,33.396,1,NIH NATIONAL INSTITUTE ON DRUG ABUSE (NIDA),0
1,0,0,0,1,625.0,9255.0,14.81,0,KARUNYA INSTITUTE OF TECHNOLOGY & SCIENCES,0
1,0,0,1,0,1620.0,77941.0,48.11,0,NATIONAL HEART CENTRE SINGAPORE,0
1,1,0,0,0,3159.0,127535.0,40.37,1,NATIONAL RADIO ASTRONOMY OBSERVATORY (NRAO),0
1,0,0,0,1,841.0,22487.0,26.74,0,MOUNT SINAI WEST,0
1,0,0,0,1,205.0,7998.0,39.01,0,KYUSHU NATL CANC CTR,0
1,0,0,0,1,271.0,4503.0,16.62,0,COMPLEJO HOSP UNIV ALBACETE,0
1,0,0,0,1,558.0,20666.0,37.04,0,ONCOLOGY INSTITUTE PROF. DR. ION CHIRICUTA,0
5,0,1,3,1,7525.0,253460.0,41.368,1,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0
2,0,0,0,2,1089.0,18300.0,16.975,0,RISE RESEARCH INSTITUTES OF SWEDEN,0
1,0,0,0,1,1019.0,16354.0,16.05,0,INSTITUTUL CLINIC FUNDENI,0
1,0,0,0,1,161.0,3222.0,20.01,0,NATIONAL CENTERS FOR COASTAL OCEAN SCIENCE (NOOCS),0
1,0,0,0,1,116.0,13685.0,117.97,0,BIOCRUCES HLTH RES INST,0
2,0,0,1,1,996.0,16055.0,16.060000000000002,0,HUNAN ACADEMY OF AGRICULTURAL SCIENCES,0
2,0,0,0,2,2867.0,31860.0,11.785,0,KOCAELI UNIVERSITY,0
1,0,0,0,1,405.0,7806.0,19.27,0,COOK CHILDREN'S MEDICAL CENTER,0
1,0,0,0,1,824.0,11522.0,13.98,0,NATIONAL INSTITUTE OF TECHNOLOGY AGARTALA,0
5,2,1,0,2,10886.0,244134.0,32.448,3,LONDON SCHOOL ECONOMICS & POLITICAL SCIENCE,0
1,0,0,0,1,171.0,8045.0,47.05,0,SOCIETY OF THORACIC SURGEONS,0
1,0,0,0,1,350.0,10174.0,29.07,0,CHILDREN'S CANCER INSTITUTE,0
1,0,0,0,1,221.0,4217.0,19.08,0,UNIVERSITI PERTAHANAN NASIONAL MALAYSIA,0
17,0,6,9,2,22323.0,580199.0,26.658235294117645,6,LINKOPING UNIVERSITY,1
1,0,0,0,1,16.0,6092.0,380.75,0,PACIFIC COMMUNITY,0
3,0,0,0,3,420.0,47430.0,177.20333333333335,0,CSIR - INDIAN INSTITUTE OF TOXICOLOGY RESEARCH (IITR),0
22,15,7,0,0,96691.0,3471709.0,34.86136363636363,22,IMPERIAL COLLEGE LONDON,4
1,0,0,0,1,12.0,10564.0,880.33,0,NOVARTIS TURKEY,0
1,0,0,0,1,9.0,7848.0,872.0,0,MICHAEL L REEVES MD,0
1,0,0,0,1,321.0,20662.0,64.37,0,JHPIEGO,0
1,0,0,0,1,509.0,28445.0,55.88,0,NAESTVED HOSPITAL,0
4,0,1,0,3,6332.0,111097.0,14.325,1,PETER THE GREAT ST. PETERSBURG POLYTECHNIC UNIVERSITY,0
1,0,0,0,1,221.0,7195.0,32.56,0,SLOTERVAART HOSPITAL,0
1,0,0,0,1,165.0,4260.0,25.82,0,SINGAPORE-MIT ALLIANCE FOR RESEARCH & TECHNOLOGY CENTRE (SMART),0
1,0,0,0,1,383.0,5218.0,13.62,0,NATIONAL CIVIL ENGINEERING LABORATORY,0
1,0,0,0,1,304.0,22215.0,73.08,0,NATIONAL INSTITUTE OF HEALTH & NUTRITION - JAPAN,0
7,0,2,3,2,8635.0,257191.0,30.214285714285715,2,ROLLINS SCHOOL PUBLIC HEALTH,2
2,0,0,0,2,22.0,17272.0,1107.9299999999998,0,CARDIO AID,0
2,0,0,0,2,554.0,13490.0,24.185,0,"NATIONAL OCEAN SERVICE, NOAA",0
2,0,0,1,1,533.0,10207.0,20.755,0,INTERNATIONAL POTATO CENTER (CIP),0
1,0,0,0,1,11.0,7507.0,682.45,0,DIPARTIMENTO SCI MED,0
4,0,0,1,3,1980.0,52863.0,27.290000000000003,0,FLORIDA INSTITUTE OF TECHNOLOGY,0
11,0,4,3,4,12029.0,221559.0,18.264545454545456,4,CONCORDIA UNIVERSITY - CANADA,2
7,0,2,2,3,11352.0,201193.0,15.481428571428571,2,JIANGSU UNIVERSITY OF SCIENCE & TECHNOLOGY,2
2,0,0,1,1,466.0,9935.0,28.65,0,UNIVERSITY OF WINCHESTER,0
12,0,2,6,4,12059.0,321993.0,27.0125,2,UNIVERSITY OF BRESCIA,2
1,0,0,0,1,139.0,6462.0,46.49,0,METABOLON,0
1,0,0,0,1,1013.0,20950.0,20.68,0,INSTITUTE OF HEMATOLOGY & BLOOD DISEASES HOSPITAL - CAMS,0
1,0,0,0,1,104.0,4593.0,44.16,0,ROYAL COLL ANAESTHETISTS,0
1,0,0,0,1,2351.0,30047.0,12.78,0,OSAKA MEDICAL & PHARMACEUTICAL UNIVERSITY,0
1,0,0,0,1,29.0,5526.0,190.55,0,BLUEBIRD BIO,0
2,0,0,0,2,844.0,13630.0,16.505,0,SHAQRA UNIVERSITY,0
1,0,0,0,1,958.0,24959.0,26.05,0,HOSPITAL UNIVERSITARIO DE GETAFE,0
9,1,1,5,2,7687.0,257417.0,29.08888888888889,2,HELMHOLTZ CENTER FOR ENVIRONMENTAL RESEARCH (UFZ),2
1,0,0,0,1,605.0,38804.0,64.14,0,VA MED CTR,0
9,0,3,2,4,8276.0,224885.0,29.641111111111115,3,"UNIVERSITY AT ALBANY, SUNY",2
1,0,0,1,0,86.0,9174.0,106.67,0,"STINGER GHAFFARIAN TECHNOLOGIES, INC. (SGT)",0
3,0,0,1,2,476.0,32917.0,73.89333333333333,0,CIC ENERGIGUNE,0
1,0,0,0,1,16.0,7342.0,458.88,0,HATTER INST CARDIOVASC RES AFRICA,0
18,0,12,3,3,26982.0,771552.0,25.284999999999997,12,UNIVERSITY OF BERGEN,1
12,1,4,3,4,26858.0,589549.0,17.988333333333337,5,FUZHOU UNIVERSITY,2
1,0,0,0,1,1191.0,6300.0,5.29,0,UMASS CHAN MEDICAL SCHOOL,0
1,0,0,0,1,211.0,7897.0,37.43,0,ROYAL COLUMBIAN HOSP,0
7,0,2,2,3,11070.0,375514.0,27.121428571428574,2,HOPITAL UNIVERSITAIRE SAINT-LOUIS - APHP,2
1,0,0,0,1,127.0,6689.0,52.67,0,LUDWIG BOLTZMANN INSTITUTE FOR LUNG VASCULAR RESEARCH,0
1,0,0,0,1,413.0,5773.0,13.98,0,MICHIGAN STATE UNIVERSITY COLLEGE OF OSTEOPATHIC MEDICINE,0
1,0,0,0,1,215.0,6311.0,29.35,0,GROENE HART HOSP,0
3,0,1,1,1,2372.0,81442.0,29.28333333333333,1,NATURE CONSERVANCY,0
4,0,3,1,0,3049.0,85548.0,37.53,3,SWISS FEDERAL RESEARCH STATION AGROSCOPE,0
1,0,0,0,1,3.0,9730.0,3243.33,0,AIDC EC,3
1,0,0,0,1,156.0,6154.0,39.45,0,DUTCH CHILDHOOD ONCOLOGY GROUP,0
1,0,0,0,1,74.0,11595.0,156.69,0,NIHR BRISTOL BIOMED RES CTR,0
4,0,0,4,0,3666.0,150389.0,67.2075,0,UNIVERSITY OF GONDAR,0
1,0,0,0,1,453.0,11672.0,25.77,0,VILNIUS UNIVERSITY HOSPITAL SANTARISKIU KLINIKOS,0
1,0,0,0,1,168.0,7934.0,47.23,0,LAGOS UNIV TEACHING HOSP,0
4,0,0,2,2,1908.0,75288.0,40.95,0,A*STAR - INSTITUTE OF MOLECULAR & CELL BIOLOGY (IMCB),0
1,0,0,0,1,700.0,14021.0,20.03,0,ADVENTHEALTH ORLANDO,0
7,0,3,2,2,5874.0,104516.0,17.395714285714288,3,ZHEJIANG GONGSHANG UNIVERSITY,2
1,0,0,0,1,30.0,7673.0,255.77,0,UDONTHANI HOSP,0
2,0,0,0,2,816.0,20218.0,24.615,0,CTR HIGH PRESSURE SCI & TECHNOL ADV RES,0
6,0,0,1,5,5719.0,83986.0,14.731666666666667,0,UNIVERSITY OF TOYAMA,2
1,0,0,0,1,5.0,7863.0,1572.6,0,DEPT MED EPIDEMIOL & BIOSTAT,0
1,0,0,0,1,233.0,6218.0,26.69,0,STATE RESEARCH INSTITUTE CENTRE FOR INNOVATIVE MEDICINE,0
1,0,0,0,1,76.0,10639.0,139.99,0,BEIJING KEIN RES CTR NAT SCI,0
1,0,0,0,1,280.0,5629.0,20.1,0,ECONOMIC & SOCIAL RESEARCH COUNCIL (ESRC),0
1,0,0,0,1,3.0,10315.0,3438.33,0,MEDIZENTRUM ESSEN BORBECK,3
1,0,1,0,0,1609.0,56445.0,35.08,1,METEO FRANCE,0
1,0,0,1,0,222.0,8775.0,39.53,0,GOA UNIVERSITY,0
4,1,1,1,1,8886.0,292698.0,30.490000000000002,2,"SHANGHAI INSTITUTE OF CERAMICS, CAS",0
1,0,0,0,1,1268.0,44398.0,35.01,0,WESTERN HEALTH,0
4,0,2,1,1,8743.0,247776.0,26.412499999999994,2,STFC RUTHERFORD APPLETON LABORATORY,0
1,0,0,0,1,191.0,5023.0,26.3,0,BARUCH PADEH MED CTR,0
5,0,0,0,5,5436.0,89206.0,20.232,0,GUNMA UNIVERSITY,2
1,0,0,0,1,174.0,4198.0,24.13,0,JASHORE UNIV SCI & TECHNOL,0
5,0,1,1,3,3973.0,105593.0,26.582,1,UNIVERSITY OF WUPPERTAL,2
6,0,0,0,6,3170.0,47824.0,15.195,0,BHARATHIDASAN UNIVERSITY,2
1,0,0,0,1,493.0,7630.0,15.48,0,BAOTOU MEDICAL COLLEGE,0
15,0,8,5,2,22913.0,573697.0,23.66,8,WAYNE STATE UNIVERSITY,1
1,0,0,0,1,331.0,5327.0,16.09,0,CERTARA UK LTD,0
1,0,0,0,1,142.0,7090.0,49.93,0,KAISER-FRANZ-JOSEF HOSPITAL,0
3,0,1,2,0,1613.0,91870.0,54.143333333333324,1,CSIRO OCEANS & ATMOSPHERE,0
2,0,0,2,0,2103.0,44206.0,21.174999999999997,0,ARTS ET METIERS INSTITUTE OF TECHNOLOGY,0
7,0,2,3,2,11939.0,233195.0,21.830000000000005,2,TOKYO MEDICAL & DENTAL UNIVERSITY (TMDU),2
1,0,0,0,1,689.0,11115.0,16.13,0,FIRST PEOPLES HOSP FOSHAN,0
1,0,0,0,1,17.0,9321.0,548.29,0,CANC PREVENT & RES INST,0
1,0,0,0,1,771.0,7833.0,10.16,0,SHENZHEN CHILDREN'S HOSPITAL,0
1,0,0,0,1,909.0,23553.0,25.91,0,WYTHENSHAWE HOSPITAL,0
1,0,0,0,1,7.0,5839.0,834.14,0,EAT,0
10,0,3,4,3,5785.0,176104.0,32.281,3,MONTANA STATE UNIVERSITY SYSTEM,2
3,0,0,1,2,889.0,38443.0,47.51666666666667,0,NIH NATIONAL INSTITUTE OF DENTAL & CRANIOFACIAL RESEARCH (NIDCR),0
2,0,1,0,1,1487.0,14207.0,9.49,1,NATIONAL CHENGCHI UNIVERSITY,0
5,0,0,2,3,4435.0,88216.0,21.718,0,HASSAN II UNIVERSITY OF CASABLANCA,2
3,0,0,2,1,3997.0,73415.0,18.349999999999998,0,SEMNAN UNIVERSITY,0
1,0,0,0,1,175.0,2337.0,13.35,0,SHANGHAI UNIVERSITY OF INTERNATIONAL BUSINESS & ECONOMICS,0
3,0,0,0,3,1139.0,25380.0,21.686666666666667,0,"INSTITUTE OF CHEMICAL INDUSTRY OF FOREST PRODUCTS, CAF",0
