iter	Passed	Remaining
1668	17089	85305
1669	17098	85287
1670	17107	85269
1671	17115	85248
1672	17126	85244
1673	17134	85224
1674	17142	85202
1675	17151	85184
1676	17160	85170
1677	17170	85156
1678	17179	85140
1679	17189	85128
1680	17199	85115
1681	17208	85099
1682	17217	85086
1683	17226	85068
1684	17235	85053
1685	17244	85037
1686	17254	85022
1687	17265	85016
1688	17280	85033
1689	17294	85038
1690	17303	85025
1691	17313	85011
1692	17323	84998
1693	17331	84981
1694	17340	84963
1695	17349	84946
1696	17358	84930
1697	17367	84912
1698	17376	84896
1699	17386	84885
1700	17396	84876
1701	17407	84867
1702	17416	84853
1703	17428	84849
1704	17441	84853
1705	17450	84840
1706	17459	84823
1707	17469	84812
1708	17479	84801
1709	17489	84790
1710	17500	84781
1711	17509	84767
1712	17518	84751
1713	17527	84732
1714	17536	84715
1715	17544	84697
1716	17553	84680
1717	17563	84667
1718	17573	84656
1719	17584	84650
1720	17593	84633
1721	17602	84620
1722	17612	84607
1723	17621	84592
1724	17630	84576
1725	17639	84559
1726	17648	84541
1727	17658	84530
1728	17668	84519
1729	17677	84506
1730	17695	84530
1731	17709	84539
1732	17721	84536
1733	17731	84525
1734	17742	84519
1735	17752	84508
1736	17762	84497
1737	17771	84482
1738	17781	84468
1739	17790	84453
1740	17799	84437
1741	17808	84422
1742	17818	84412
1743	17829	84403
1744	17839	84392
1745	17849	84382
1746	17859	84370
1747	17870	84361
1748	17879	84349
1749	17889	84334
1750	17899	84323
1751	17909	84312
1752	17920	84305
1753	17930	84294
1754	17939	84280
1755	17948	84266
1756	17958	84251
1757	17967	84237
1758	17980	84241
1759	17992	84239
1760	18003	84233
1761	18015	84228
1762	18024	84213
1763	18034	84199
1764	18043	84183
1765	18053	84173
1766	18064	84167
1767	18081	84187
1768	18091	84175
1769	18100	84162
1770	18109	84148
1771	18119	84134
1772	18128	84119
1773	18137	84103
1774	18147	84089
1775	18156	84074
1776	18165	84058
1777	18173	84040
1778	18185	84035
1779	18195	84028
1780	18207	84024
1781	18217	84014
1782	18227	84003
1783	18237	83989
1784	18247	83977
1785	18256	83964
1786	18267	83956
1787	18279	83953
1788	18295	83969
1789	18310	83982
1790	18321	83975
1791	18330	83958
1792	18339	83946
1793	18350	83935
1794	18358	83919
1795	18367	83900
1796	18375	83881
1797	18384	83863
1798	18392	83845
1799	18400	83824
1800	18408	83806
1801	18416	83785
1802	18426	83770
1803	18434	83754
1804	18443	83737
1805	18452	83719
1806	18460	83699
1807	18468	83679
1808	18478	83668
1809	18487	83652
1810	18496	83638
1811	18511	83647
1812	18522	83642
1813	18532	83633
1814	18544	83626
1815	18553	83612
1816	18561	83592
1817	18569	83572
1818	18577	83553
1819	18587	83541
1820	18632	83687
1821	18642	83677
1822	18651	83662
1823	18660	83645
1824	18669	83629
1825	18679	83617
1826	18688	83603
1827	18697	83585
1828	18705	83568
1829	18714	83550
1830	18724	83537
1831	18732	83519
1832	18742	83508
1833	18752	83496
1834	18762	83485
1835	18773	83477
1836	18783	83465
1837	18791	83447
1838	18800	83430
1839	18809	83417
1840	18819	83403
1841	18828	83389
1842	18836	83370
1843	18845	83355
1844	18855	83340
1845	18865	83329
1846	18874	83317
1847	18884	83304
1848	18894	83294
1849	18909	83302
1850	18926	83321
1851	18942	83339
1852	18958	83353
1853	18970	83353
1854	18981	83344
1855	18991	83333
1856	19001	83321
1857	19011	83310
1858	19020	83295
1859	19029	83280
1860	19039	83269
1861	19055	83283
1862	19066	83276
1863	19078	83272
1864	19087	83257
1865	19097	83245
1866	19106	83230
1867	19115	83215
1868	19130	83226
1869	19144	83233
1870	19154	83222
1871	19164	83210
1872	19177	83212
1873	19188	83206
1874	19199	83197
1875	19209	83186
1876	19220	83180
1877	19230	83169
1878	19243	83171
1879	19252	83154
1880	19265	83154
1881	19276	83147
1882	19285	83131
1883	19294	83117
1884	19304	83105
1885	19313	83091
1886	19323	83078
1887	19332	83065
1888	19344	83060
1889	19353	83044
1890	19362	83029
1891	19371	83015
1892	19380	83000
1893	19389	82985
1894	19399	82971
1895	19408	82958
1896	19418	82943
1897	19426	82927
1898	19435	82910
1899	19445	82898
1900	19456	82891
1901	19466	82879
1902	19477	82873
1903	19487	82862
1904	19496	82846
1905	19505	82832
1906	19516	82826
1907	19527	82819
1908	19538	82810
1909	19548	82797
1910	19558	82788
1911	19567	82773
1912	19576	82758
1913	19585	82741
1914	19593	82723
1915	19604	82713
1916	19612	82697
1917	19620	82677
1918	19629	82660
1919	19637	82642
1920	19647	82628
1921	19656	82612
1922	19665	82598
1923	19674	82583
1924	19684	82570
1925	19694	82562
1926	19704	82552
1927	19713	82533
1928	19721	82514
1929	19729	82495
1930	19737	82477
1931	19747	82464
1932	19755	82446
1933	19764	82430
1934	19773	82415
1935	19781	82397
1936	19790	82381
1937	19799	82364
1938	19807	82345
1939	19815	82325
1940	19824	82309
1941	19832	82290
1942	19840	82273
1943	19849	82257
1944	19858	82240
1945	19867	82226
1946	19877	82215
1947	19889	82212
1948	19899	82201
1949	19908	82185
1950	19918	82175
1951	19927	82159
1952	19936	82144
1953	19945	82129
1954	19954	82113
1955	19963	82100
1956	19973	82087
1957	19983	82078
1958	19993	82065
1959	20004	82059
1960	20014	82048
1961	20025	82041
1962	20035	82030
1963	20045	82019
1964	20055	82007
1965	20065	81995
1966	20075	81984
1967	20084	81971
1968	20094	81959
1969	20104	81948
1970	20113	81935
1971	20123	81922
1972	20134	81914
1973	20146	81912
1974	20162	81926
1975	20176	81931
1976	20185	81916
1977	20194	81902
1978	20205	81893
1979	20215	81882
1980	20226	81876
1981	20240	81882
1982	20252	81876
1983	20261	81863
1984	20272	81855
1985	20284	81851
1986	20295	81845
1987	20306	81837
1988	20316	81826
1989	20327	81818
1990	20339	81817
1991	20349	81807
1992	20359	81797
1993	20369	81786
1994	20379	81772
1995	20388	81759
1996	20399	81753
1997	20409	81740
1998	20419	81727
1999	20430	81722
